customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RegistrationDate,City,State,ZipCode,CustomerSegment,LastContactDate,TotalPayments,TotalPaid,AvgPayment,FailedPayments
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,No,2022-04-01,San Francisco,CA,95167,Medium Value,2025-11-22,3,291.54,97.18,1
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,2023-02-28,Fresno,CA,95427,High Value,2025-10-29,4,304.24,76.06,0
1696-HXOWK,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,No,2023-12-24,Oakland,CA,93370,High Value,2025-11-05,3,232.18,77.39,1
3026-ATZYV,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,No,2020-07-26,Santa Clarita,CA,91000,High Value,2025-11-13,3,202.89,67.63,1
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,2021-12-10,Bakersfield,CA,91201,Low Value,,1,86.19,86.19,1
2506-TNFCO,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,2025-03-04,Oakland,CA,94303,New Customer,2025-10-20,4,286.55,71.64,3
9970-QBCDA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,No,2025-09-13,Bakersfield,CA,90120,High Value,2026-01-01,2,141.23,70.61,1
8718-PTMEZ,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25,Yes,2022-03-13,Fresno,CA,90031,New Customer,,1,54.06,54.06,0
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,No,2023-08-14,Oakland,CA,93338,High Value,2025-12-12,3,248.84,82.95,1
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,Yes,2020-06-03,San Francisco,CA,90921,At Risk,2025-11-27,2,142.27,71.13,0
2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,929.45,No,2021-09-11,Fresno,CA,91223,High Value,,2,161.63,80.82,0
6551-VLJMV,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679,No,2024-04-23,San Francisco,CA,93937,High Value,2026-01-04,3,287.92,95.97,1
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75,No,2020-04-17,Oakland,CA,93622,At Risk,2025-10-29,4,310.95,77.74,0
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,No,2020-03-19,Los Angeles,CA,94719,New Customer,2025-12-22,1,26.75,26.75,0
6142-VSJQO,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,Yes,2025-08-14,Anaheim,CA,90279,Medium Value,2025-11-08,3,209.14,69.71,1
3458-IDMFK,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.75,499.4,No,2023-02-03,Fresno,CA,91647,New Customer,,2,105.45,52.72,0
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,No,2021-07-22,Los Angeles,CA,91356,At Risk,2026-01-02,5,462.72,92.54,0
0221-NAUXK,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5,No,2020-05-25,San Jose,CA,93284,At Risk,,2,166.92,83.46,0
9770-KXGQU,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,No,2023-05-11,Bakersfield,CA,94868,Medium Value,2025-11-05,1,144.28,144.28,0
6437-UKHMV,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,2023-08-31,Anaheim,CA,95267,High Value,2025-10-18,2,235.69,117.84,1
6538-POCHL,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,No,2023-05-12,Anaheim,CA,93724,Medium Value,,1,97.6,97.6,0
6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,No,2021-02-13,Los Angeles,CA,94196,New Customer,,3,291.62,97.21,1
3002-WQZWT,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25,No,2024-05-07,San Jose,CA,94517,At Risk,2025-12-28,5,569.1,113.82,1
4277-UDIEF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,No,2020-06-23,Anaheim,CA,94208,At Risk,,2,154.23,77.11,0
1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8,No,2024-12-05,San Francisco,CA,93051,New Customer,2025-10-12,4,403.24,100.81,0
4912-PIGUY,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,No,2023-12-15,San Diego,CA,92809,At Risk,2025-10-21,5,449.72,89.94,0
1114-CENIM,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,Yes,2024-01-04,San Francisco,CA,93785,At Risk,2026-01-01,1,36.96,36.96,0
6060-DRTNL,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,2024-08-12,Fresno,CA,91758,At Risk,2025-12-26,1,104.84,104.84,0
2725-TTRIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,No,2021-01-06,Bakersfield,CA,95454,Medium Value,,4,344.69,86.17,0
3374-TTZTK,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487,No,2020-07-17,Anaheim,CA,93656,High Value,2025-11-27,3,259.59,86.53,0
8990-ZXLSU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,No,2023-10-25,Sacramento,CA,94183,High Value,2025-10-23,1,98.02,98.02,0
2275-RBYQS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,2024-02-04,Sacramento,CA,95916,At Risk,,4,365.7,91.42,2
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,2023-09-22,Anaheim,CA,90016,New Customer,2025-11-19,4,411.3,102.82,0
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,Yes,2023-04-09,Oakland,CA,93801,Medium Value,2025-11-06,1,55.46,55.46,1
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,2025-07-25,Sacramento,CA,93639,Low Value,2025-10-20,4,320.97,80.24,0
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,No,2020-06-22,San Diego,CA,90853,High Value,,3,259.83,86.61,1
7794-JASDG,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,No,2024-08-19,Santa Clarita,CA,92147,At Risk,2025-12-15,1,91.09,91.09,0
7609-YBPXG,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2,No,2024-06-24,San Diego,CA,96101,New Customer,2025-10-27,5,424.36,84.87,0
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15,No,2020-09-22,San Francisco,CA,91084,New Customer,2026-01-05,5,357.7,71.54,1
7856-GANIL,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8,No,2021-03-02,San Jose,CA,96193,High Value,2026-01-03,5,429.35,85.87,2
0804-XBFBV,Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,No,2023-01-26,Bakersfield,CA,90141,Medium Value,2025-10-15,1,66.65,66.65,1
2676-OXPPQ,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No,2020-08-25,Santa Clarita,CA,95807,High Value,2025-12-13,1,23.11,23.11,1
3703-TTEPD,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,No,2025-07-31,Santa Clarita,CA,93254,High Value,2025-12-31,1,89.04,89.04,0
2799-TSLAG,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55,No,2023-05-03,San Jose,CA,90956,High Value,2025-12-20,4,239.81,59.95,1
0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,2024-12-22,San Diego,CA,95767,Medium Value,2025-10-11,5,440.14,88.03,1
8837-VVWLQ,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,Yes,2023-06-15,Oakland,CA,96184,At Risk,2025-10-31,2,162.27,81.13,0
2696-NARTR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,Yes,2023-05-24,Fresno,CA,93231,Low Value,2025-12-13,5,427.88,85.58,0
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,No,2024-12-14,San Jose,CA,93505,At Risk,2025-12-03,5,455.64,91.13,0
7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,2022-05-31,Oakland,CA,90804,New Customer,2025-10-13,3,230.76,76.92,0
1976-CFOCS,Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46,Yes,2025-07-30,San Francisco,CA,95180,At Risk,2025-10-23,5,476.17,95.23,2
4631-OACRM,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,2022-08-31,Los Angeles,CA,93194,Low Value,,3,289.52,96.51,0
7139-JZFVG,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,No,2022-12-21,Oakland,CA,91370,Medium Value,2025-10-25,3,228.77,76.26,0
4987-GQWPO,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,No,2021-05-08,Los Angeles,CA,95349,Medium Value,2025-11-29,5,412.4,82.48,2
3755-JBMNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,2022-08-01,San Francisco,CA,92926,New Customer,2025-10-09,4,296.94,74.24,2
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,No,2022-01-08,San Diego,CA,94510,Medium Value,,5,312.91,62.58,0
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,Yes,2025-01-16,Fresno,CA,94204,Medium Value,2025-12-17,1,111.91,111.91,1
4776-XSKYQ,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,No,2024-02-09,Oakland,CA,90639,High Value,,3,202.76,67.59,1
8048-DSDFQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,2021-11-20,Bakersfield,CA,91433,New Customer,2025-10-20,4,468.17,117.04,0
5753-QQWPW,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,No,2020-11-14,Bakersfield,CA,93006,New Customer,,5,412.19,82.44,1
6010-DDPPW,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.15,1940.85,No,2024-02-18,Fresno,CA,95842,High Value,2026-01-05,2,223.46,111.73,0
1809-DMJHQ,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,Yes,2023-02-13,San Jose,CA,93804,Medium Value,,4,263.88,65.97,1
6693-FRIRW,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,2022-10-18,Anaheim,CA,91421,Low Value,2025-11-09,3,266.61,88.87,0
6586-MYGKD,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,No,2024-01-22,Anaheim,CA,92639,At Risk,,5,383.83,76.77,2
3173-NVMPX,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,2023-05-30,San Francisco,CA,91992,High Value,2026-01-02,4,227.91,56.98,0
0248-PGHBZ,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No,2025-03-03,Oakland,CA,92104,Low Value,2025-11-15,5,513.37,102.67,2
0623-GDISB,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No,2022-02-24,Sacramento,CA,93452,Low Value,2025-11-22,2,248.07,124.04,0
2892-GESUL,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,No,2020-06-23,San Diego,CA,93338,High Value,,2,199.09,99.54,0
6923-EFPNL,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,Yes,2025-08-16,Fresno,CA,92239,Medium Value,2025-12-03,4,375.27,93.82,0
7472-EQOAV,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,No,2021-01-04,San Diego,CA,91294,Medium Value,2025-10-17,1,102.55,102.55,0
9574-RKJIF,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,2024-09-10,Bakersfield,CA,91578,Low Value,2025-12-28,3,273.75,91.25,1
2043-WVTQJ,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,No,2024-04-24,San Diego,CA,93837,New Customer,2025-12-28,4,371.95,92.99,0
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No,2025-07-06,San Francisco,CA,95946,Low Value,2025-11-22,4,337.3,84.32,0
3863-QSTYI,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,No,2025-09-21,Anaheim,CA,96119,New Customer,2025-11-06,5,647.13,129.43,3
2619-WFQWU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,2021-03-06,Anaheim,CA,95119,New Customer,2025-12-07,5,489.55,97.91,4
5044-LRQAQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,2024-10-29,Oakland,CA,92797,At Risk,2025-12-30,1,73.14,73.14,0
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,No,2022-01-28,Santa Clarita,CA,92423,At Risk,2025-12-09,4,350.98,87.74,1
1333-PBMXB,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,No,2022-01-10,Sacramento,CA,96035,Medium Value,,4,351.33,87.83,0
6546-OPBBH,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,No,2024-11-05,Los Angeles,CA,94849,Low Value,2025-11-24,2,124.49,62.24,1
5985-BEHZK,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,No,2021-01-02,Sacramento,CA,90158,High Value,2025-10-08,3,188.63,62.88,2
9127-QRZMH,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,No,2024-07-16,Bakersfield,CA,92473,High Value,2025-12-14,3,337.62,112.54,1
5919-VCZYM,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,No,2024-04-04,San Diego,CA,91927,High Value,2025-11-12,3,343.7,114.57,2
9644-KVCNC,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,2023-10-19,Sacramento,CA,93840,Medium Value,2025-10-26,5,575.64,115.13,0
2137-DQMEV,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,No,2023-08-08,Anaheim,CA,92027,New Customer,,4,365.7,91.42,1
8174-LNWMW,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,No,2022-04-20,Los Angeles,CA,91483,High Value,2025-11-10,1,135.67,135.67,0
9279-CJEOJ,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No,2021-10-30,Los Angeles,CA,93604,New Customer,,1,103.41,103.41,0
7964-VEXDG,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No,2023-09-05,San Francisco,CA,95858,At Risk,2025-11-28,2,161.92,80.96,0
2404-JIBFC,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,No,2020-11-06,San Diego,CA,93345,Low Value,2025-11-17,4,453.63,113.41,1
0778-NELLA,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Yes,2025-05-26,Santa Clarita,CA,91346,At Risk,2025-11-18,5,479.0,95.8,2
8029-XYPWT,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,No,2023-10-12,San Diego,CA,90387,New Customer,2025-11-09,3,275.0,91.67,0
4614-NUVZD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,Yes,2022-12-15,Bakersfield,CA,90983,High Value,2025-10-11,1,68.01,68.01,0
4632-PAOYU,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,No,2020-09-24,Fresno,CA,95413,New Customer,,3,253.96,84.65,1
3803-KMQFW,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55,Yes,2023-01-26,Anaheim,CA,92827,Low Value,2025-11-02,1,123.28,123.28,0
6804-GDMOI,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,Yes,2025-07-27,San Diego,CA,94131,Low Value,2025-10-19,1,141.7,141.7,0
2990-OGYTD,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,No,2024-08-19,Oakland,CA,92952,At Risk,2025-12-15,3,205.9,68.63,1
6646-JPPHA,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,No,2025-12-29,Santa Clarita,CA,95603,New Customer,,4,387.09,96.77,0
9572-MTILT,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,Yes,2022-02-15,Bakersfield,CA,91965,Medium Value,,4,259.46,64.86,1
7658-UYUQS,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,No,2021-09-02,San Francisco,CA,91014,Medium Value,2025-11-14,3,323.98,107.99,0
7880-XSOJX,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4,No,2021-12-05,Fresno,CA,95332,New Customer,2025-10-14,4,409.36,102.34,2
9611-CTWIH,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45,Yes,2025-01-20,Fresno,CA,93243,Low Value,,3,160.7,53.57,0
4589-IUAJB,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1724.15,No,2023-05-28,Anaheim,CA,92063,At Risk,2025-10-26,2,154.65,77.32,0
0329-GTIAJ,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,Yes,2022-10-15,Anaheim,CA,93286,Medium Value,,3,349.42,116.47,1
8746-BFOAJ,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,No,2022-12-29,Los Angeles,CA,90175,Low Value,2025-11-21,3,288.13,96.04,1
8457-XIGKN,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No,2023-03-28,Sacramento,CA,92740,Low Value,2025-12-11,2,175.45,87.72,0
6072-NUQCB,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,No,2021-01-21,Sacramento,CA,92113,High Value,2025-12-30,2,190.68,95.34,1
6629-CZTTH,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7,Yes,2024-10-07,San Diego,CA,92219,At Risk,2025-12-03,2,225.88,112.94,0
8838-GPHZP,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,1298.7,No,2024-12-27,Bakersfield,CA,93899,At Risk,2025-12-14,5,368.37,73.67,2
8750-QWZAJ,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75,No,2022-05-08,Bakersfield,CA,91940,Low Value,2025-11-25,2,257.63,128.82,0
5364-EVNIB,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,973.45,Yes,2024-12-17,Fresno,CA,95914,Low Value,2025-12-04,5,452.25,90.45,2
6918-UMQCG,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,No,2023-03-15,San Francisco,CA,94354,At Risk,2025-12-31,3,276.72,92.24,0
0675-NCDYU,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,No,2021-10-18,Oakland,CA,91460,Medium Value,2025-11-11,1,50.59,50.59,0
6339-DKLMK,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,No,2025-10-20,Santa Clarita,CA,93000,Medium Value,2025-12-18,3,431.57,143.86,0
1346-PJWTK,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,No,2022-07-28,Oakland,CA,95221,At Risk,,1,109.83,109.83,0
5088-QZLRL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,No,2021-07-31,Anaheim,CA,90636,New Customer,,4,356.32,89.08,0
